id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1152061556022075392,Fri Jul 19 03:44:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @onedigiflow: Still not sure how to use #onedigiflow?

The how to #videos are available when you login to the application. It's #selfser…",RT onedigiflow Still sure use onedigiflow The videos available login application It 's selfser…,"Sentiment(polarity=0.45, subjectivity=0.6444444444444444)",0.45,0.6444444444444444,en,0,1,mosabuwala,,"onedigiflow, videos",onedigiflow,India,
1152061507150077952,Fri Jul 19 03:44:02 +0000 2019,"<a href=""http://businessbritain.co.uk"" rel=""nofollow"">Smart Agent</a>","RT @ravikikan: #Automation, #robotics and #AI are dramatically changing the nature and number of jobs available and #futureofwork via @ravi…",RT ravikikan Automation robotics AI dramatically changing nature number jobs available futureofwork via ravi…,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,5,grattongirl,,"Automation, robotics, AI, futureofwork",ravikikan,"London, United Kingdom",
1152061469699104770,Fri Jul 19 03:43:53 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Still not sure how to use #onedigiflow?

The how to #videos are available when you login to the application. It's… https://t.co/DiTUCODPka",Still sure use onedigiflow The videos available login application It's… https //t.co/DiTUCODPka,"Sentiment(polarity=0.45, subjectivity=0.6444444444444444)",0.45,0.6444444444444444,en,2,1,onedigiflow,False,"onedigiflow, videos",,,
1152061350362959872,Fri Jul 19 03:43:24 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @SetDeep: #digitaltransformation of #industrial sales https://t.co/zkFJObBUjW,RT SetDeep digitaltransformation industrial sales https //t.co/zkFJObBUjW,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,SetDeep,False,"digitaltransformation, industrial",SetDeep,,
1152061170511044608,Fri Jul 19 03:42:41 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @StartGrowthHack: The iceberg of #ignorance: staff should lead the #digitaltransformation, not only the executives. 

#HR #Management #H…",RT StartGrowthHack The iceberg ignorance staff lead digitaltransformation executives HR Management H…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,Queen_Of_Social,,"ignorance, digitaltransformation, HR, Management",StartGrowthHack,Everywhere,
1152061155663208448,Fri Jul 19 03:42:38 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Ronald_vanLoon: 100 Startups using #ArtificialIntelligence to transform industries [#INFOGRAPHICS] 
 by @CBinsights | 

Read more at…",RT Ronald_vanLoon 100 Startups using ArtificialIntelligence transform industries INFOGRAPHICS CBinsights Read at…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,22,marciasgreen,,"ArtificialIntelligence, INFOGRAPHICS","Ronald_vanLoon, CBinsights","New Mexico, USA",
1152061032749129728,Fri Jul 19 03:42:09 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @grattongirl: #Automation, #robotics and #AI are dramatically changing the nature and number of jobs available and the #futureofwork  @M…",RT grattongirl Automation robotics AI dramatically changing nature number jobs available futureofwork M…,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,1,socialmarc,,"Automation, robotics, AI, futureofwork",grattongirl,"Chicago, IL",
1152060979712106496,Fri Jul 19 03:41:56 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Huawei_ME: #Huawei &amp; @4SightTechUAE hosted an #ICT day reinforcing the importance of the Huawei #partner ecosystem as a driver of enter…,RT Huawei_ME Huawei amp 4SightTechUAE hosted ICT day reinforcing importance Huawei partner ecosystem driver enter…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,18,sajid_monsoori,,"Huawei, ICT, partner","Huawei_ME, 4SightTechUAE",New Delhi,
1152060873441021952,Fri Jul 19 03:41:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Automation, #robotics and #AI are dramatically changing the nature and number of jobs available and the… https://t.co/aziv0VpXEg",Automation robotics AI dramatically changing nature number jobs available the… https //t.co/aziv0VpXEg,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,1,1,grattongirl,False,"Automation, robotics, AI",,"London, United Kingdom",
1152060749277122567,Fri Jul 19 03:41:01 +0000 2019,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>",Microsoft partner @Buhler_Group has continued to drive growth through #DigitalTransformation. Find out more:  http:… https://t.co/spbaARe5zs,Microsoft partner Buhler_Group continued drive growth DigitalTransformation Find http … https //t.co/spbaARe5zs,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,itxtructures,False,DigitalTransformation,Buhler_Group,Weston FL,
1152060743891615745,Fri Jul 19 03:41:00 +0000 2019,"<a href=""http://www.pivotcloudsolutions.com"" rel=""nofollow"">PCStwitterApp</a>","RT @ArrkGroup: Discover what's in your #digital DNA with our DMA. Our Digital Maturity Assessment will examine your #business, from digital…",RT ArrkGroup Discover 's digital DNA DMA Our Digital Maturity Assessment examine business digital…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,pivotcloud,,"digital, business",ArrkGroup,Ireland,
1152060590099009536,Fri Jul 19 03:40:23 +0000 2019,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>",Avoid driving impaired with these tips from FDA https://t.co/CIm73Bujwb #ehealth,Avoid driving impaired tips FDA https //t.co/CIm73Bujwb ehealth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,flaviocal,False,ehealth,,"Fort Lauderdale, Florida",
1152060455424122882,Fri Jul 19 03:39:51 +0000 2019,"<a href=""https://www.dmeintelligence.biz/"" rel=""nofollow"">DME Intelligence Jul</a>","RT @SDGlobalTech: Opinion: The democratisation of information. 

#healthcare #healthtech #healthtalk #HCIT #digitalhealth #mHealth #HIMSS #…",RT SDGlobalTech Opinion The democratisation information healthcare healthtech healthtalk HCIT digitalhealth mHealth HIMSS …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,DME_Health,,"healthcare, healthtech, healthtalk, HCIT, digitalhealth, mHealth, HIMSS",SDGlobalTech,,
1152060416366960640,Fri Jul 19 03:39:42 +0000 2019,"<a href=""https://www.dmeintelligence.biz/"" rel=""nofollow"">DME Intelligence Jul</a>","RT @ravikikan: #Automation, #robotics and #AI are dramatically changing the nature and number of jobs available and #futureofwork via @ravi…",RT ravikikan Automation robotics AI dramatically changing nature number jobs available futureofwork via ravi…,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,5,DME_Health,,"Automation, robotics, AI, futureofwork",ravikikan,,
1152060337337905152,Fri Jul 19 03:39:23 +0000 2019,"<a href=""https://www.calcaware.com/"" rel=""nofollow"">Calcaware</a>",RT @ravikikan: The fastest #job growth over the next decade &gt;&gt;&gt; #futureofwork via @ravikikan @BLS_gov  @MikeQuindazzi &gt;&gt;&gt; #ai #robots #tale…,RT ravikikan The fastest job growth next decade gt gt gt futureofwork via ravikikan BLS_gov MikeQuindazzi gt gt gt ai robots tale…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,Calcaware,,"job, futureofwork, ai, robots","ravikikan, ravikikan, BLS_gov, MikeQuindazzi","Austin, TX",
1152060255553163264,Fri Jul 19 03:39:03 +0000 2019,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>",Discover how industrial #DigitalTransformation improves profitability and return on capital. Download the infograph… https://t.co/6z99Taf961,Discover industrial DigitalTransformation improves profitability return capital Download infograph… https //t.co/6z99Taf961,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,GeorgeKaroor,False,DigitalTransformation,,Bangalore,
1152060219641352192,Fri Jul 19 03:38:55 +0000 2019,"<a href=""http://pragmatism.club"" rel=""nofollow"">behavioralscience</a>",RT @ravikikan: The fastest #job growth over the next decade &gt;&gt;&gt; #futureofwork via @ravikikan @BLS_gov  @MikeQuindazzi &gt;&gt;&gt; #ai #robots #tale…,RT ravikikan The fastest job growth next decade gt gt gt futureofwork via ravikikan BLS_gov MikeQuindazzi gt gt gt ai robots tale…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,ScalarHumanity,,"job, futureofwork, ai, robots","ravikikan, ravikikan, BLS_gov, MikeQuindazzi",,
1152060149491630081,Fri Jul 19 03:38:38 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @brightsideNB: .@DFreeUS featured at Japan – U.S. Innovation Awards Symposium at Stanford 7/26! Tickets available @usjinnovate https://t…,RT brightsideNB DFreeUS featured Japan – U.S Innovation Awards Symposium Stanford 7/26 Tickets available usjinnovate https //t…,"Sentiment(polarity=0.4, subjectivity=0.4)",0.4,0.4,en,0,2,DFreeUS,,,"brightsideNB, DFreeUS, usjinnovate",United States,
1152060071465013249,Fri Jul 19 03:38:19 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ASteiner: A timely discussion w/@OhoodAlRoumi, @DianaChavezPM @UN Chief Economist Elliot Harris &amp; panelists on ""#SDG16 &amp; the Future of…",RT ASteiner A timely discussion w/ OhoodAlRoumi DianaChavezPM UN Chief Economist Elliot Harris amp panelists `` SDG16 amp Future of…,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0,5,UNDPUganda,,SDG16,"ASteiner, OhoodAlRoumi, DianaChavezPM, UN",Uganda,
1152060019606577153,Fri Jul 19 03:38:07 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @samthechatbot1: Find free government funded mental health support from a range of Australian providers here: https://t.co/JTPdzQBJTQ #I…,RT samthechatbot1 Find free government funded mental health support range Australian providers https //t.co/JTPdzQBJTQ I…,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3333333333333333)",0.10000000000000002,0.3333333333333333,en,0,1,samueljhockey,False,,samthechatbot1,"Sydney, New South Wales",
1152059915403497473,Fri Jul 19 03:37:42 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MOutfield: Top Four Signs Your Digital Transformation Is in Trouble ....... https://t.co/CcgIxm1VU0 siriusdecisions #digitaltransformat…,RT MOutfield Top Four Signs Your Digital Transformation Is Trouble ... ... https //t.co/CcgIxm1VU0 siriusdecisions digitaltransformat…,"Sentiment(polarity=0.09999999999999999, subjectivity=0.2333333333333333)",0.09999999999999999,0.2333333333333333,en,0,1,gainter07843,False,,MOutfield,"Miami, FL, - Mexco,,City branch off",
1152059896298213376,Fri Jul 19 03:37:38 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",My colleague @markgrindle is leading this fantastic project #digitalhealth #ruralhealth https://t.co/vdwyovHBym,My colleague markgrindle leading fantastic project digitalhealth ruralhealth https //t.co/vdwyovHBym,"Sentiment(polarity=0.4, subjectivity=0.9)",0.4,0.9,en,1,0,sarahannemunoz,False,"digitalhealth, ruralhealth",markgrindle,Elgin/Inverness,
1152059829688643584,Fri Jul 19 03:37:22 +0000 2019,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT @IndustrialKnow: Accuracy vs Precision
https://t.co/ouwPw3HYJl
 #Manager #tutorial #pdca
#Leansixsigma… https://t.co/Anh0LbzkOW",RT IndustrialKnow Accuracy vs Precision https //t.co/ouwPw3HYJl Manager tutorial pdca Leansixsigma… https //t.co/Anh0LbzkOW,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,3,AlecSocial,False,"Manager, tutorial, pdca, Leansixsigma",IndustrialKnow,"London, UK",
1152059769622093824,Fri Jul 19 03:37:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @noikeanolife: The next #bigthing? #Quantumcomputing ’s potential #impact on #chemicals @McKinsey https://t.co/AzInFlluu5 #AI #IT #biz #…,RT noikeanolife The next bigthing Quantumcomputing ’ potential impact chemicals McKinsey https //t.co/AzInFlluu5 AI IT biz …,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,0,2,gmantillar,False,"bigthing, Quantumcomputing, impact, chemicals, AI, IT, biz","noikeanolife, McKinsey","ÜT: 10.425738,-66.828744",
1152059744783224834,Fri Jul 19 03:37:02 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @GiulioWolfe: At @NRC_Norway we're hiring a Global Project Manager to lead the #DigitalTransformation of our Information, Counselling an…",RT GiulioWolfe At NRC_Norway 're hiring Global Project Manager lead DigitalTransformation Information Counselling an…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,20,tingeber,,DigitalTransformation,"GiulioWolfe, NRC_Norway","The Hague, The Netherlands",
1152059492919418882,Fri Jul 19 03:36:01 +0000 2019,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",Return of the Thriller “3 Horizons of Digital Transformation” #DigitalTransformation  https://t.co/ESC7fFVKkF,Return Thriller “ 3 Horizons Digital Transformation ” DigitalTransformation https //t.co/ESC7fFVKkF,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,welcomedwelling,False,DigitalTransformation,,"London, England",
1152059243178221569,Fri Jul 19 03:35:02 +0000 2019,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",Top smart blood pressure monitors #DigitalHealth #industry40  https://t.co/K5QGzWgJmj,Top smart blood pressure monitors DigitalHealth industry40 https //t.co/K5QGzWgJmj,"Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.35714285714285715,0.5714285714285714,en,0,0,robinyearsley,False,"DigitalHealth, industry40",,UK,
1152059232407052291,Fri Jul 19 03:34:59 +0000 2019,"<a href=""http://www.pivotcloudsolutions.com"" rel=""nofollow"">PCStwitterApp</a>","RT @photoninfotech: Leverage the power of #cloud technologies to move faster, reduce cost, and scale quickly: 
#ThinkBeyond #DigitalTransfo…",RT photoninfotech Leverage power cloud technologies move faster reduce cost scale quickly ThinkBeyond DigitalTransfo…,"Sentiment(polarity=0.3333333333333333, subjectivity=0.5)",0.3333333333333333,0.5,en,0,0,pivotcloud,,"cloud, ThinkBeyond",photoninfotech,Ireland,
1152059172818751488,Fri Jul 19 03:34:45 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The fastest #job growth over the next decade &gt;&gt;&gt; #futureofwork via @ravikikan @BLS_gov  @MikeQuindazzi &gt;&gt;&gt; #ai… https://t.co/z9Enigjjr9,The fastest job growth next decade gt gt gt futureofwork via ravikikan BLS_gov MikeQuindazzi gt gt gt ai… https //t.co/z9Enigjjr9,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,ravikikan,False,"job, futureofwork, ai","ravikikan, BLS_gov, MikeQuindazzi",New Delhi,
1152058671712522243,Fri Jul 19 03:32:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @alvinfoo: Latest Q3 Global #Digital Statshot report – #socialmedia has just passed the 3.5 billion mark

Via @eskimon @wearesocial @hoo…",RT alvinfoo Latest Q3 Global Digital Statshot report – socialmedia passed 3.5 billion mark Via eskimon wearesocial hoo…,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3)",0.16666666666666666,0.3,en,0,11,Jai_Coder,,"Digital, socialmedia","alvinfoo, eskimon, wearesocial","Noida, India",
1152058513721626625,Fri Jul 19 03:32:08 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Innovation = Silicon Valley - Had the opportunity to see Ford Labs in Palo Alto.   Very cool stuff and feels like m… https://t.co/DrhuynAepO,Innovation Silicon Valley Had opportunity see Ford Labs Palo Alto Very cool stuff feels like m… https //t.co/DrhuynAepO,"Sentiment(polarity=0.45499999999999996, subjectivity=0.8450000000000001)",0.45499999999999996,0.8450000000000001,en,0,0,Skinnerschoice,False,,,"Michigan, USA",
1152058498718371840,Fri Jul 19 03:32:04 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The next #bigthing? #Quantumcomputing ’s potential #impact on #chemicals @McKinsey https://t.co/AzInFlluu5 #AI #IT… https://t.co/xj3crFQYdn,The next bigthing Quantumcomputing ’ potential impact chemicals McKinsey https //t.co/AzInFlluu5 AI IT… https //t.co/xj3crFQYdn,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,2,2,noikeanolife,False,"bigthing, Quantumcomputing, impact, chemicals, AI, IT",McKinsey,"Kitano, Kobe, Japan",
1152058449745698817,Fri Jul 19 03:31:53 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5G Brings Innovation to Manufacturing
https://t.co/TFM8JP5RyB
#M2M #IoT #5G #AI #artificialintelligence… https://t.co/yAZ61oFPHU",5G Brings Innovation Manufacturing https //t.co/TFM8JP5RyB M2M IoT 5G AI artificialintelligence… https //t.co/yAZ61oFPHU,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,1,desmondyuen1,False,"M2M, IoT, 5G, AI, artificialintelligence",,"San Francisco, CA",
1152058061764386816,Fri Jul 19 03:30:20 +0000 2019,"<a href=""https://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","Want to optimize your company’s IT costs? Do a health check on your current infrastructure, says Cognizant’s R. Raj… https://t.co/Qg2PVicqcG",Want optimize company ’ IT costs Do health check current infrastructure says Cognizant ’ R. Raj… https //t.co/Qg2PVicqcG,"Sentiment(polarity=0.0, subjectivity=0.4)",0.0,0.4,en,1,0,CognizantNews,False,,,"Global (HQ: Teaneck, N.J.)",
1152058019036856320,Fri Jul 19 03:30:10 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @alvinfoo: This hologram is giving immigration instructions at a Chinese airport.
Via @BryanDruzin #china #AI #DigitalTransformation #ML…",RT alvinfoo This hologram giving immigration instructions Chinese airport Via BryanDruzin china AI DigitalTransformation ML…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,29,FRPstructures,,"china, AI, DigitalTransformation, ML","alvinfoo, BryanDruzin",Melbourne,
1152057986522611712,Fri Jul 19 03:30:02 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Opinion: The democratisation of information. 

#healthcare #healthtech #healthtalk #HCIT #digitalhealth #mHealth… https://t.co/8snJPT2Fx9",Opinion The democratisation information healthcare healthtech healthtalk HCIT digitalhealth mHealth… https //t.co/8snJPT2Fx9,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,3,SDGlobalTech,False,"healthcare, healthtech, healthtalk, HCIT, digitalhealth, mHealth",,Malaysia,
1152057976057978881,Fri Jul 19 03:30:00 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Does the tech industry have a gender problem? https://t.co/JFsOZvfVsP via @HRDCommunity #DigitalTransformation… https://t.co/9keUo6fU3v,Does tech industry gender problem https //t.co/JFsOZvfVsP via HRDCommunity DigitalTransformation… https //t.co/9keUo6fU3v,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,HRCurator,False,DigitalTransformation,HRDCommunity,"St Albans, UK",
1152057869027536898,Fri Jul 19 03:29:34 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Softnet_Search @nodexl @MikeQuindazzi @wef @PBalakrishnaRao @finrekt @Paula_Piccard @santiagopinzong @SAgovnews… https://t.co/cywrQui6ss,Softnet_Search nodexl MikeQuindazzi wef PBalakrishnaRao finrekt Paula_Piccard santiagopinzong SAgovnews… https //t.co/cywrQui6ss,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,chidambara09,,,"Softnet_Search, nodexl, MikeQuindazzi, wef, PBalakrishnaRao, finrekt, Paula_Piccard, santiagopinzong, SAgovnews",Mysore  and  BERLIN ,
1152057798169169921,Fri Jul 19 03:29:17 +0000 2019,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",Top Four Signs Your Digital Transformation Is in Trouble ....... https://t.co/CcgIxm1VU0 siriusdecisions #digitaltransformation #leadership,Top Four Signs Your Digital Transformation Is Trouble ... ... https //t.co/CcgIxm1VU0 siriusdecisions digitaltransformation leadership,"Sentiment(polarity=0.09999999999999999, subjectivity=0.2333333333333333)",0.09999999999999999,0.2333333333333333,en,0,1,MOutfield,False,"digitaltransformation, leadership",,"New York, NY",
1152057729407524864,Fri Jul 19 03:29:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ASteiner: A timely discussion w/@OhoodAlRoumi, @DianaChavezPM @UN Chief Economist Elliot Harris &amp; panelists on ""#SDG16 &amp; the Future of…",RT ASteiner A timely discussion w/ OhoodAlRoumi DianaChavezPM UN Chief Economist Elliot Harris amp panelists `` SDG16 amp Future of…,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,en,0,5,DrDenaAssaf,,SDG16,"ASteiner, OhoodAlRoumi, DianaChavezPM, UN",United Arab Emirates,
1152057226724433920,Fri Jul 19 03:27:01 +0000 2019,"<a href=""http://twinybots.com"" rel=""nofollow"">TwinyBots</a>",An inside look at 8 success stories #DigitalTransformation #machinelearning  https://t.co/LcxrNtWwzt,An inside look 8 success stories DigitalTransformation machinelearning https //t.co/LcxrNtWwzt,"Sentiment(polarity=0.3, subjectivity=0.0)",0.3,0.0,en,1,0,robinyearsley,False,"DigitalTransformation, machinelearning",,UK,
1152057106100412416,Fri Jul 19 03:26:32 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @Katherineg_ml: All you need to know #CX ⤵️ #DigitalTransformation #fintech #customerjourney #4IR #DigitalMarketing 

(link: https://t.c…",RT Katherineg_ml All need know CX ⤵️ DigitalTransformation fintech customerjourney 4IR DigitalMarketing link https //t.c…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,propelrr,,"CX, DigitalTransformation, fintech, customerjourney, 4IR, DigitalMarketing",Katherineg_ml,Philippines,
1152057024722558977,Fri Jul 19 03:26:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Cognizant: We're helping leading companies accelerate their #digitaltransformation with Cognizant's #Cloud Enablement. https://t.co/4oP…,RT Cognizant We 're helping leading companies accelerate digitaltransformation Cognizant 's Cloud Enablement https //t.co/4oP…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,17,gopalbangalore,,"digitaltransformation, Cloud",Cognizant,Bangalore,
1152056799056449537,Fri Jul 19 03:25:19 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @grattonboy: “In order to be successful, #digitaltransformation must strategically be based on #customer needs.” https://t.co/aMDvkbwnmo…",RT grattonboy “ In order successful digitaltransformation must strategically based customer needs. ” https //t.co/aMDvkbwnmo…,"Sentiment(polarity=0.75, subjectivity=0.95)",0.75,0.95,en,0,3,InfoProNetwork,False,"digitaltransformation, customer",grattonboy,Worldwide,
1152056576548712448,Fri Jul 19 03:24:26 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @karolina_kurzac: What are the different types of #Fintech? 

#Insurtech #Insuertech #RegTech #blockchain #CryptoCurrency #bitcoin #Cryp…",RT karolina_kurzac What different types Fintech Insurtech Insuertech RegTech blockchain CryptoCurrency bitcoin Cryp…,"Sentiment(polarity=0.0, subjectivity=0.6)",0.0,0.6,en,4,5,NovaIntegra,,"Fintech, Insurtech, Insuertech, RegTech, blockchain, CryptoCurrency, bitcoin",karolina_kurzac,"Bogotá, Colombia",
1152056490087182339,Fri Jul 19 03:24:06 +0000 2019,"<a href=""http://www.pivotcloudsolutions.com"" rel=""nofollow"">PCStwitterApp</a>",RT @canhenha: Interesting article on the topic of AI and Empathy.  #design #designthinking #designbuild #designstrategy #product #producctd…,RT canhenha Interesting article topic AI Empathy design designthinking designbuild designstrategy product producctd…,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,1,pivotcloud,False,"design, designthinking, designbuild, designstrategy, product",canhenha,Ireland,
1152056156266909699,Fri Jul 19 03:22:46 +0000 2019,"<a href=""https://offsightdigital.com"" rel=""nofollow"">digitaloffsightbot</a>","RT @Katherineg_ml: Top 7 digital marketing trends to watch out in 2019

Read more at: (link: https://t.co/piMxlceX2k) https://t.co/vIVUIcE1…",RT Katherineg_ml Top 7 digital marketing trends watch 2019 Read link https //t.co/piMxlceX2k https //t.co/vIVUIcE1…,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,5,TloDroid,False,,Katherineg_ml,,
1152056149874634753,Fri Jul 19 03:22:44 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Impressive infographic. #bigdata #DigitalTransformation #IoT https://t.co/JM45KOQZHK,Impressive infographic bigdata DigitalTransformation IoT https //t.co/JM45KOQZHK,"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0,en,4,1,Tips4Tech,False,"bigdata, DigitalTransformation, IoT",,"Los Angeles, CA",
1152056124884959232,Fri Jul 19 03:22:38 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","20 ways to achieve #DigitalTransformation: #mindset, #people, #process and #tools. https://t.co/pbL35GjF5T",20 ways achieve DigitalTransformation mindset people process tools https //t.co/pbL35GjF5T,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,0,manuelconti,False,"DigitalTransformation, mindset, people, process, tools",,Haute-Savoie (FR),
1152055998716305408,Fri Jul 19 03:22:08 +0000 2019,"<a href=""https://santchi.co.uk"" rel=""nofollow"">Santchi App</a>","RT @vg_fco: Take a walk on this #electricbike. 💪🏻💪🏻😍👏🏻👏🏻
#InternetOfThings #IoT #FutureOfWork #Automation #AutonomousVehicles #SmartCity #D…",RT vg_fco Take walk electricbike 💪🏻💪🏻😍👏🏻👏🏻 InternetOfThings IoT FutureOfWork Automation AutonomousVehicles SmartCity D…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,23,SantchiWeb,,"electricbike, InternetOfThings, IoT, FutureOfWork, Automation, AutonomousVehicles, SmartCity",vg_fco,Wirral,
1152055969779724293,Fri Jul 19 03:22:02 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","As we embrace the tech-driven economy, universities must change at a pace unfamiliar to higher education. Link &gt;… https://t.co/8UKyvP5sig",As embrace tech-driven economy universities must change pace unfamiliar higher education Link gt … https //t.co/8UKyvP5sig,"Sentiment(polarity=0.25, subjectivity=0.5)",0.25,0.5,en,1,0,xorlogics,False,,,"Belgium, USA, Pakistan",
